filename,set,reltype,connspan,conn_raw,conn_uttid,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_uttid,x9,x10,x11,arg2raw,arg2span,arg2_uttid,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete,relstart,EN_conn_utt,NP_conn_utt,EN_arg1_utt,EN_arg2_utt,Arg1_RawText,Arg2_RawText,EN_conn_utt_span,EN_arg1_utt_span,EN_arg2_utt_span,Arg1_SpanList,Arg2_SpanList,NP_conn_utt_span,Relation,Conn1,Conn2,NP_rs1,NP_rs2,ConnHeadSemClass1,Conn2SemClass1,Arg1_FirstSpanStart,Arg2_FirstSpanStart,FullRawText,FileNumber,Section,Conn2SemClass2,ConnHeadSemClass2
LAG_27_Shawarma_MG.txt,train,Implicit,,,,,,in particular,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,That's how it is.,1918..1935,LAG_27_Shawarma_MG__39,,,,"Taking myself for instance, I'm here in this place... this side of Ajegunle, I open by one o clock in the afternoon and I close by eleven.",1938..2076,LAG_27_Shawarma_MG__40,,,,,,,,,,,,,Null,1918,,,That's how it is.,"Taking myself for instance, I'm here in this place... this side of Ajegunle, I open by one o clock in the afternoon and I close by eleven.",So na so e be.,"Like me, here wey I dey, dis place now o, dis side of Ajegunle, na one o'clock wey I dey open for afternoon, con close eleven.",,1918..1935,1938..2076,1815..1829,1832..1958,,,,,,,,,1918,1938,"So na so e be. Like me, here wey I dey, dis place now o, dis side of Ajegunle, na one o'clock wey I dey open for afternoon, con close eleven.",8892,22,,
LAG_27_Shawarma_MG.txt,train,EntRel,,,,,,0,0,,,,,,"So at that time, I believe that people coming back from work will stop at my spot... my Shawarma Spot, to buy some.",2079..2194,LAG_27_Shawarma_MG__41,,,,Um... that's all.,2197..2214,LAG_27_Shawarma_MG__42,,,,,,,,,,,,,Null,2079,,,"So at that time, I believe that people coming back from work will stop at my spot... my Shawarma Spot, to buy some.",Um... that's all.,"So as dat time now, I believe sey people wey wan return work go branch my spot, my shawarma spot, con buy.",Uhm dat is it,,2079..2194,2197..2214,1961..2067,2070..2083,,,,,,,,,2079,2197,"So as dat time now, I believe sey people wey wan return work go branch my spot, my shawarma spot, con buy. Uhm dat is it",8895,22,,
LAG_31_Road-Safety_MG.txt,train,EntRel,,,,,,0,0,,,,,,Good morning!,0..13,LAG_31_Road-Safety_MG__1,,,,I'd like to say hi to you this morning.,16..55,LAG_31_Road-Safety_MG__2,,,,,,,,,,,,,Null,0,,,Good morning!,I'd like to say hi to you this morning.,Una good morning o!,I say make I greet una dis morning.,,0..13,16..55,0..19,22..57,,,,,,,,,0,16,Una good morning o! I say make I greet una dis morning.,8896,22,,
LAG_31_Road-Safety_MG.txt,train,EntRel,,,,,,0,0,,,,,,I'd like to say hi to you this morning.,16..55,LAG_31_Road-Safety_MG__2,,,,"I am Awa Olowookere, Assistant Co-Commander; the Unit Commander of Isolo, for the Federal Road Safety Corps.",58..166,LAG_31_Road-Safety_MG__3,,,,,,,,,,,,,Null,16,,,I'd like to say hi to you this morning.,"I am Awa Olowookere, Assistant Co-Commander; the Unit Commander of Isolo, for the Federal Road Safety Corps.",I say make I greet una dis morning.,"I be Awa Olowookere, Assistant Co-commander di Unit Commander Isolo for Federal Road Safety Corp.",,16..55,58..166,22..57,60..157,,,,,,,,,16,58,"I say make I greet una dis morning. I be Awa Olowookere, Assistant Co-commander di Unit Commander Isolo for Federal Road Safety Corp.",8897,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,to provide background information,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"I am Awa Olowookere, Assistant Co-Commander; the Unit Commander of Isolo, for the Federal Road Safety Corps.",58..166,LAG_31_Road-Safety_MG__3,,,,"Road Safety Corps members are the people who stand on the road, who you see on the road, who get you pissed off if you notice that they stopped you on the road.",169..329,LAG_31_Road-Safety_MG__4,,,,,,,,,,,,,Null,58,,,"I am Awa Olowookere, Assistant Co-Commander; the Unit Commander of Isolo, for the Federal Road Safety Corps.","Road Safety Corps members are the people who stand on the road, who you see on the road, who get you pissed off if you notice that they stopped you on the road.","I be Awa Olowookere, Assistant Co-commander di Unit Commander Isolo for Federal Road Safety Corp.","Road safety na dose people wey dey for road, wey una dey see for road, wey una dey vex if una see dem dey stop una.",,58..166,169..329,60..157,160..275,,,,,,,,,58,169,"I be Awa Olowookere, Assistant Co-commander di Unit Commander Isolo for Federal Road Safety Corp. Road safety na dose people wey dey for road, wey una dey see for road, wey una dey vex if una see dem dey stop una.",8898,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,in addition,because,Expansion.Conjunction,Contingency.Cause.Reason,,,,"But now, that's not the only thing we do.",332..373,LAG_31_Road-Safety_MG__5,,,,Our duty in the Road Safety Corps is to teach road users.,376..433,LAG_31_Road-Safety_MG__6,,,,,,,,,,,,,Null,332,,,"But now, that's not the only thing we do.",Our duty in the Road Safety Corps is to teach road users.,"But now, no be di only ting wey we dey dey do.",Our work for road safety na to teach people wey dey use road.,,332..373,376..433,278..324,327..388,,,,,,,,,332,376,"But now, no be di only ting wey we dey dey do. Our work for road safety na to teach people wey dey use road.",8901,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,So we make sure that we get from the office to the churches and mosques.,465..537,LAG_31_Road-Safety_MG__8,,,,We go talk to people about safety on the road.,540..586,LAG_31_Road-Safety_MG__9,,,,,,,,,,,,,Null,465,,,So we make sure that we get from the office to the churches and mosques.,We go talk to people about safety on the road.,"So we see sey we dey go from office, to churches, to mosque.",We dey go talk to people about road safety.,,465..537,540..586,424..484,487..530,,,,,,,,,465,540,"So we see sey we dey go from office, to churches, to mosque. We dey go talk to people about road safety.",8904,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,in particular,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,We go talk to people about safety on the road.,540..586,LAG_31_Road-Safety_MG__9,,,,We tell people all the things they're supposed to do... which they need to do in to make sure that their vehicles are ready to drive on the road.,589..734,LAG_31_Road-Safety_MG__10,,,,,,,,,,,,,Null,540,,,We go talk to people about safety on the road.,We tell people all the things they're supposed to do... which they need to do in to make sure that their vehicles are ready to drive on the road.,We dey go talk to people about road safety.,"We dey tell people all di things wey dem suppose do, wey dem need to do to make sure gbe sey deir motor e ready for road.",,540..586,589..734,487..530,533..654,,,,,,,,,540,589,"We dey go talk to people about road safety. We dey tell people all di things wey dem suppose do, wey dem need to do to make sure gbe sey deir motor e ready for road.",8905,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,for example,0,Expansion.Instantiation.Arg2-as-instance,,,,,Because not all vehicles are road worthy.,737..778,LAG_31_Road-Safety_MG__11,,,,You could have abandoned a vehicle for some time; the vehicle is just parked there while you travelled.,781..884,LAG_31_Road-Safety_MG__12,,,,,,,,,,,,,Null,737,,,Because not all vehicles are road worthy.,You could have abandoned a vehicle for some time; the vehicle is just parked there while you travelled.,Because no be every motor person suppose carry to enter road.,"You go don leave motor for some time, di motor dey dere, you park am, you travel.",,737..778,781..884,657..718,721..802,,,,,,,,,737,781,"Because no be every motor person suppose carry to enter road. You go don leave motor for some time, di motor dey dere, you park am, you travel.",8907,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,You could have abandoned a vehicle for some time; the vehicle is just parked there while you travelled.,781..884,LAG_31_Road-Safety_MG__12,,,,"When you come back, you walk up to the vehicle, wash it, turn the engine on and off you go.",887..978,LAG_31_Road-Safety_MG__13,,,,,,,,,,,,,Null,781,,,You could have abandoned a vehicle for some time; the vehicle is just parked there while you travelled.,"When you come back, you walk up to the vehicle, wash it, turn the engine on and off you go.","You go don leave motor for some time, di motor dey dere, you park am, you travel.","When you come back, you just come, you wash am, you on your engine, you move.",,781..884,887..978,721..802,805..882,,,,,,,,,781,887,"You go don leave motor for some time, di motor dey dere, you park am, you travel. When you come back, you just come, you wash am, you on your engine, you move.",8908,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,then,but,Temporal.Asynchronous.Precedence,Comparison.Concession.Arg2-as-denier,,,,"When you come back, you walk up to the vehicle, wash it, turn the engine on and off you go.",887..978,LAG_31_Road-Safety_MG__13,,,,"When you get to so-... the road, the vehicle will stop and you will start complaining.",981..1067,LAG_31_Road-Safety_MG__14,,,,,,,,,,,,,Null,887,,,"When you come back, you walk up to the vehicle, wash it, turn the engine on and off you go.","When you get to so-... the road, the vehicle will stop and you will start complaining.","When you come back, you just come, you wash am, you on your engine, you move.","When you reach so-... road now, di motor go stop, you go begin complain.",,887..978,981..1067,805..882,885..957,,,,,,,,,887,981,"When you come back, you just come, you wash am, you on your engine, you move. When you reach so-... road now, di motor go stop, you go begin complain.",8910,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,in sum,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,"When you get to so-... the road, the vehicle will stop and you will start complaining.",981..1067,LAG_31_Road-Safety_MG__14,,,,That's what we are talking about.,1070..1103,LAG_31_Road-Safety_MG__15,,,,,,,,,,,,,Null,981,,,"When you get to so-... the road, the vehicle will stop and you will start complaining.",That's what we are talking about.,"When you reach so-... road now, di motor go stop, you go begin complain.",Na wetin we dey talk be dat.,,981..1067,1070..1103,885..957,960..988,,,,,,,,,981,1070,"When you reach so-... road now, di motor go stop, you go begin complain. Na wetin we dey talk be dat.",8914,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,in particular,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"So before you move your vehicle in the morning, you're supposed to check it out.",1106..1186,LAG_31_Road-Safety_MG__16,,,,There are some things you're supposed to check.,1189..1236,LAG_31_Road-Safety_MG__17,,,,,,,,,,,,,Null,1106,,,"So before you move your vehicle in the morning, you're supposed to check it out.",There are some things you're supposed to check.,"So before you move your motor for morning, you suppose check.",Some tings dey wey you suppose look.,,1106..1186,1189..1236,991..1052,1055..1091,,,,,,,,,1106,1189,"So before you move your motor for morning, you suppose check. Some tings dey wey you suppose look.",8916,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,first,for example,Expansion.Level-of-detail.Arg2-as-detail,Expansion.Instantiation.Arg2-as-instance,,,,There are some things you're supposed to check.,1189..1236,LAG_31_Road-Safety_MG__17,,,,"You're supposed to check the radiator, check the water level in it.",1239..1306,LAG_31_Road-Safety_MG__18,,,,,,,,,,,,,Null,1189,,,There are some things you're supposed to check.,"You're supposed to check the radiator, check the water level in it.",Some tings dey wey you suppose look.,"Suppose check di radiator, check di level wey your water reach.",,1189..1236,1239..1306,1055..1091,1094..1157,,,,,,,,,1189,1239,"Some tings dey wey you suppose look. Suppose check di radiator, check di level wey your water reach.",8918,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,"You're supposed to check the radiator, check the water level in it.",1239..1306,LAG_31_Road-Safety_MG__18,,,,You'll check the oil.,1309..1330,LAG_31_Road-Safety_MG__19,,,,,,,,,,,,,Null,1239,,,"You're supposed to check the radiator, check the water level in it.",You'll check the oil.,"Suppose check di radiator, check di level wey your water reach.",You go check your oil.,,1239..1306,1309..1330,1094..1157,1160..1182,,,,,,,,,1239,1309,"Suppose check di radiator, check di level wey your water reach. You go check your oil.",8919,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,specifically,in addition,Expansion.Level-of-detail.Arg2-as-detail,Expansion.Conjunction,,,,You'll check the oil.,1309..1330,LAG_31_Road-Safety_MG__19,,,,"You should check if the vehicle is due... if it's due for servicing, or if the oil is still... (there's uh... something we call viscosity) you will feel the, the, the viscosity of the oil to know if it's still high enough to use your vehicle.",1333..1575,LAG_31_Road-Safety_MG__20,,,,,,,,,,,,,Null,1309,,,You'll check the oil.,"You should check if the vehicle is due... if it's due for servicing, or if the oil is still... (there's uh... something we call viscosity) you will feel the, the, the viscosity of the oil to know if it's still high enough to use your vehicle.",You go check your oil.,"Make you look wheder dat motor even due, if e don due for service, or wheder di oil still e get ah wetin we dey call viscosity, wheder di, di, di oil still soft wey you go feel dey carry you.",,1309..1330,1333..1575,1160..1182,1185..1376,,,,,,,,,1309,1333,"You go check your oil. Make you look wheder dat motor even due, if e don due for service, or wheder di oil still e get ah wetin we dey call viscosity, wheder di, di, di oil still soft wey you go feel dey carry you.",8920,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,Because if you don’t check all these things...,1578..1624,LAG_31_Road-Safety_MG__21,,,,Check your tires.,1627..1644,LAG_31_Road-Safety_MG__22,,,,,,,,,,,,,arg1-incomplete,1578,,,Because if you don’t check all these things...,Check your tires.,Because if you no look all dese things...,Check your tyre.,,1578..1624,1627..1644,1379..1420,1423..1439,,,,,,,,,1578,1627,Because if you no look all dese things... Check your tyre.,8923,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause+SpeechAct.Reason+SpeechAct,,,,,Check your tires.,1627..1644,LAG_31_Road-Safety_MG__22,,,,You know something?,1647..1666,LAG_31_Road-Safety_MG__23,,,,,,,,,,,,,Null,1627,,,Check your tires.,You know something?,Check your tyre.,Una know one thing?,,1627..1644,1647..1666,1423..1439,1442..1461,,,,,,,,,1627,1647,Check your tyre. Una know one thing?,8924,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,The tire is the only part which makes contact with the road.,1669..1729,LAG_31_Road-Safety_MG__24,,,,"As you sit in the vehicle, the tire controls the vehicle, it makes it move.",1732..1807,LAG_31_Road-Safety_MG__25,,,,,,,,,,,,,Null,1669,,,The tire is the only part which makes contact with the road.,"As you sit in the vehicle, the tire controls the vehicle, it makes it move.",Di tyre na dat thing wey only im dey touch di road.,"As you dey inside dat motor, na tyre dey control di motor wey dey make am move.",,1669..1729,1732..1807,1464..1515,1518..1597,,,,,,,,,1669,1732,"Di tyre na dat thing wey only im dey touch di road. As you dey inside dat motor, na tyre dey control di motor wey dey make am move.",8926,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"Because, you know, motor vehicles are made of iron.",1810..1861,LAG_31_Road-Safety_MG__26,,,,The iron parts alone cannot move.,1864..1897,LAG_31_Road-Safety_MG__27,,,,,,,,,,,,,Null,1810,,,"Because, you know, motor vehicles are made of iron.",The iron parts alone cannot move.,"Because you know, motor na iron.","If you leave only di iron, e no go move.",,1810..1861,1864..1897,1600..1632,1635..1675,,,,,,,,,1810,1864,"Because you know, motor na iron. If you leave only di iron, e no go move.",8929,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,So we're telling you that you need to check your tires.,1900..1955,LAG_31_Road-Safety_MG__28,,,,"Before you buy tires, look at the manufacturing date.",1958..2011,LAG_31_Road-Safety_MG__29,,,,,,,,,,,,,Null,1900,,,So we're telling you that you need to check your tires.,"Before you buy tires, look at the manufacturing date.",So we dey tell una sey you need to check your tyre.,"Before you buy tyre, look di date of manufacture.",,1900..1955,1958..2011,1678..1729,1732..1781,,,,,,,,,1900,1958,"So we dey tell una sey you need to check your tyre. Before you buy tyre, look di date of manufacture.",8931,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"Before you buy tires, look at the manufacturing date.",1958..2011,LAG_31_Road-Safety_MG__29,,,,You won't see an expiration date on tires.,2014..2056,LAG_31_Road-Safety_MG__30,,,,,,,,,,,,,Null,1958,,,"Before you buy tires, look at the manufacturing date.",You won't see an expiration date on tires.,"Before you buy tyre, look di date of manufacture.",You no go see expiry day for tyre o.,,1958..2011,2014..2056,1732..1781,1784..1820,,,,,,,,,1958,2014,"Before you buy tyre, look di date of manufacture. You no go see expiry day for tyre o.",8932,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,You won't see an expiration date on tires.,2014..2056,LAG_31_Road-Safety_MG__30,,,,It's the manufacturing date... the day the tire was made.,2059..2116,LAG_31_Road-Safety_MG__31,,,,,,,,,,,,,Null,2014,,,You won't see an expiration date on tires.,It's the manufacturing date... the day the tire was made.,You no go see expiry day for tyre o.,"Na date of manufacture, di day wey dem make dat tyre.",,2014..2056,2059..2116,1784..1820,1823..1876,,,,,,,,,2014,2059,"You no go see expiry day for tyre o. Na date of manufacture, di day wey dem make dat tyre.",8934,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,0,0,,,,,,"So when you look at the day, you wit-...",2119..2159,LAG_31_Road-Safety_MG__32,,,,The first two numbers on the tire...,2162..2198,LAG_31_Road-Safety_MG__33,,,,,,,,,,,,,both-incomplete,2119,,,"So when you look at the day, you wit-...",The first two numbers on the tire...,"So when you look di day, you wit-...",Di first two number wey dey for dat tyre...,,2119..2159,2162..2198,1879..1915,1918..1961,,,,,,,,,2119,2162,"So when you look di day, you wit-... Di first two number wey dey for dat tyre...",8936,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,0,0,Reformulation,,,,,The first two numbers on the tire...,2162..2198,LAG_31_Road-Safety_MG__33,,,,You'll see four numbers but the first two numbers are for the week that the tire was produced.,2201..2295,LAG_31_Road-Safety_MG__34,,,,,,,,,,,,,arg1-incomplete,2162,,,The first two numbers on the tire...,You'll see four numbers but the first two numbers are for the week that the tire was produced.,Di first two number wey dey for dat tyre...,"Na four number you go see, but di first two number na di week wey dem produce dat tyre.",,2162..2198,2201..2295,1918..1961,1964..2051,,,,,,,,,2162,2201,"Di first two number wey dey for dat tyre... Na four number you go see, but di first two number na di week wey dem produce dat tyre.",8938,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,for,as a result,Contingency.Purpose.Arg2-as-goal,Contingency.Cause.Result,,,,So you will add four years.,2519..2546,LAG_31_Road-Safety_MG__37,,,,That will tell you the expiration date of that tire.,2549..2601,LAG_31_Road-Safety_MG__38,,,,,,,,,,,,,Null,2519,,,So you will add four years.,That will tell you the expiration date of that tire.,So you go count four years.,Dat go tell you when dat tyre go expire.,,2519..2546,2549..2601,2273..2300,2303..2343,,,,,,,,,2519,2549,So you go count four years. Dat go tell you when dat tyre go expire.,8943,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,So you need to be checking your tires.,2604..2642,LAG_31_Road-Safety_MG__39,,,,"Don’t just look at the physical appearance of the tires to decide that uh... it's in good shape, this tire is still road worthy, it's a good tire.",2645..2791,LAG_31_Road-Safety_MG__40,,,,,,,,,,,,,Null,2604,,,So you need to be checking your tires.,"Don’t just look at the physical appearance of the tires to decide that uh... it's in good shape, this tire is still road worthy, it's a good tire.",So you need to dey check your tyre.,"No just take eye look tyre say ah di teeth still sharp, dis tyre clean well, well, na good tyre.",,2604..2642,2645..2791,2346..2381,2384..2480,,,,,,,,,2604,2645,"So you need to dey check your tyre. No just take eye look tyre say ah di teeth still sharp, dis tyre clean well, well, na good tyre.",8945,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,indeed,0,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,,"Don’t just look at the physical appearance of the tires to decide that uh... it's in good shape, this tire is still road worthy, it's a good tire.",2645..2791,LAG_31_Road-Safety_MG__40,,,,No!,2794..2797,LAG_31_Road-Safety_MG__41,,,,,,,,,,,,,Null,2645,,,"Don’t just look at the physical appearance of the tires to decide that uh... it's in good shape, this tire is still road worthy, it's a good tire.",No!,"No just take eye look tyre say ah di teeth still sharp, dis tyre clean well, well, na good tyre.",No!,,2645..2791,2794..2797,2384..2480,2483..2486,,,,,,,,,2645,2794,"No just take eye look tyre say ah di teeth still sharp, dis tyre clean well, well, na good tyre. No!",8946,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,No!,2794..2797,LAG_31_Road-Safety_MG__41,,,,Check your tires!,2800..2817,LAG_31_Road-Safety_MG__42,,,,,,,,,,,,,Null,2794,,,No!,Check your tires!,No!,Check your tyre!,,2794..2797,2800..2817,2483..2486,2489..2505,,,,,,,,,2794,2800,No! Check your tyre!,8947,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"And when you go, if you want to uh... check your tires, look at your car door.",2820..2898,LAG_31_Road-Safety_MG__43,,,,"If you open the door, you will see the side of the door.",2901..2957,LAG_31_Road-Safety_MG__44,,,,,,,,,,,,,Null,2820,,,"And when you go, if you want to uh... check your tires, look at your car door.","If you open the door, you will see the side of the door.","And when you go, if you wan eh check your tyre, look di body of your door.","If you open your door, you go see di side of di door.",,2820..2898,2901..2957,2508..2582,2585..2638,,,,,,,,,2820,2901,"And when you go, if you wan eh check your tyre, look di body of your door. If you open your door, you go see di side of di door.",8949,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"If you open the door, you will see the side of the door.",2901..2957,LAG_31_Road-Safety_MG__44,,,,An iron which is called metal is right on the door.,2960..3011,LAG_31_Road-Safety_MG__45,,,,,,,,,,,,,Null,2901,,,"If you open the door, you will see the side of the door.",An iron which is called metal is right on the door.,"If you open your door, you go see di side of di door.",E get one iron dere wey dem dey call metal.,,2901..2957,2960..3011,2585..2638,2641..2684,,,,,,,,,2901,2960,"If you open your door, you go see di side of di door. E get one iron dere wey dem dey call metal.",8952,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,An iron which is called metal is right on the door.,2960..3011,LAG_31_Road-Safety_MG__45,,,,You will see the pressure expected to be in each of your tires there.,3014..3083,LAG_31_Road-Safety_MG__46,,,,,,,,,,,,,Null,2960,,,An iron which is called metal is right on the door.,You will see the pressure expected to be in each of your tires there.,E get one iron dere wey dem dey call metal.,You go see di tyre pressure wey each of your tyre suppose carry.,,2960..3011,3014..3083,2641..2684,2687..2751,,,,,,,,,2960,3014,E get one iron dere wey dem dey call metal. You go see di tyre pressure wey each of your tyre suppose carry.,8954,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,0,0,Reformulation,,,,,"Because if there is too much air in a tire, there is...",3432..3487,LAG_31_Road-Safety_MG__50,,,,"Ah, you know how it is with a balloon.",3490..3528,LAG_31_Road-Safety_MG__51,,,,,,,,,,,,,arg1-incomplete,3432,,,"Because if there is too much air in a tire, there is...","Ah, you know how it is with a balloon.","Because if air too much for tyre, e get...","Ah you know as blow, blow dey be now.",,3432..3487,3490..3528,3037..3079,3082..3119,,,,,,,,,3432,3490,"Because if air too much for tyre, e get... Ah you know as blow, blow dey be now.",8960,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"Ah, you know how it is with a balloon.",3490..3528,LAG_31_Road-Safety_MG__51,,,,"If you blow it up... blow it up... blow it up and you just touch it with a sharp object... any sharp thing, what will happen?",3531..3656,LAG_31_Road-Safety_MG__52,,,,,,,,,,,,,Null,3490,,,"Ah, you know how it is with a balloon.","If you blow it up... blow it up... blow it up and you just touch it with a sharp object... any sharp thing, what will happen?","Ah you know as blow, blow dey be now.","If you blow am, blow am, blow am, if you just carry sharp object, sharp thing touch dat blow, blow, wetin go happen?",,3490..3528,3531..3656,3082..3119,3122..3238,,,,,,,,,3490,3531,"Ah you know as blow, blow dey be now. If you blow am, blow am, blow am, if you just carry sharp object, sharp thing touch dat blow, blow, wetin go happen?",8962,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,0,0,Reformulation,,,,,"And then we will be shouting, ""ah, the tire has burst, the tire has...""",3676..3747,LAG_31_Road-Safety_MG__54,,,,"Something made the tire burst because as the tire is moving on the road, it gets heated up.",3750..3841,LAG_31_Road-Safety_MG__55,,,,,,,,,,,,,arg1-incomplete,3676,,,"And then we will be shouting, ""ah, the tire has burst, the tire has...""","Something made the tire burst because as the tire is moving on the road, it gets heated up.","Naim we go dey shout ah tyre don burst o, tyre don...","Na something make dat tyre burst because as e dey move for road, e dey hot.",,3676..3747,3750..3841,3255..3308,3311..3386,,,,,,,,,3676,3750,"Naim we go dey shout ah tyre don burst o, tyre don... Na something make dat tyre burst because as e dey move for road, e dey hot.",8968,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,And the road gets hot too.,3844..3870,LAG_31_Road-Safety_MG__56,,,,Our weather affects it as well.,3873..3904,LAG_31_Road-Safety_MG__57,,,,,,,,,,,,,Null,3844,,,And the road gets hot too.,Our weather affects it as well.,And di road dey hot.,Our weather again dey affect am.,,3844..3870,3873..3904,3389..3409,3412..3444,,,,,,,,,3844,3873,And di road dey hot. Our weather again dey affect am.,8972,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"So putting all these things together, and when you go into a ditch, pah!",3907..3979,LAG_31_Road-Safety_MG__58,,,,"Little do you know that this tire is no good anymore, you will go a little ways more and it will burst.",3982..4085,LAG_31_Road-Safety_MG__59,,,,,,,,,,,,,Null,3907,,,"So putting all these things together, and when you go into a ditch, pah!","Little do you know that this tire is no good anymore, you will go a little ways more and it will burst.","So all dese things put togeda, and when you go enter gallop, pah!","You no know sey dis tyre don get mark, but when you reach front, e go burst.",,3907..3979,3982..4085,3447..3512,3515..3591,,,,,,,,,3907,3982,"So all dese things put togeda, and when you go enter gallop, pah! You no know sey dis tyre don get mark, but when you reach front, e go burst.",8974,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"And again, if your tire's deflated (that's what we call under-inflation)... under-inflation also affects tires.",4170..4281,LAG_31_Road-Safety_MG__61,,,,"It disturbs tires because when you put loads into your car and you enter into the tire... the car, it will press on the tire.",4284..4409,LAG_31_Road-Safety_MG__62,,,,,,,,,,,,,Null,4170,,,"And again, if your tire's deflated (that's what we call under-inflation)... under-inflation also affects tires.","It disturbs tires because when you put loads into your car and you enter into the tire... the car, it will press on the tire.","And again, if your tyre don less (na one wey we dey call underinflation inflation, ), underinflation too dey affect tyre.","E dey worry tyre because when you carry load, when you enter inside di tyre, di motor, e go press dat tyre.",,4170..4281,4284..4409,3672..3793,3796..3903,,,,,,,,,4170,4284,"And again, if your tyre don less (na one wey we dey call underinflation inflation, ), underinflation too dey affect tyre. E dey worry tyre because when you carry load, when you enter inside di tyre, di motor, e go press dat tyre.",8979,22,,
LAG_31_Road-Safety_MG.txt,train,Implicit,,,,,,similarly,0,Comparison.Similarity,,,,,"And you, you see that the tire is coming apart on both sides.",4412..4473,LAG_31_Road-Safety_MG__63,,,,"If you blow too much air into it, it will come apart in the middle, but if you...",4476..4557,LAG_31_Road-Safety_MG__64,,,,,,,,,,,,,arg2-incomplete,4412,,,"And you, you see that the tire is coming apart on both sides.","If you blow too much air into it, it will come apart in the middle, but if you...","And you, you see sey di tyre dey chop for di two sides.","If you blow am too much, e go dey chop for di centre, but if you...",,4412..4473,4476..4557,3906..3961,3964..4031,,,,,,,,,4412,4476,"And you, you see sey di tyre dey chop for di two sides. If you blow am too much, e go dey chop for di centre, but if you...",8985,22,,
